band,callsign,frequency,city,state,county,lat,lon,class,format,slogan,owner,power,haat,market,rank,population,nfl,nba,nhl,mlb,facility_id
FM,K280GT,103.9,SIGOURNEY,IA,,41.32694444444445,92.1798888888889,D,Classic Hits,TODAY`S NEWS YESTERDAY`S HITS,JOMAST CORPORATION,0.25,,,,,,,,,200503.0
FM,K280GY,103.9,CENTERVILLE,IA,,40.79194444444444,92.87769444444444,D,Adult Contemporary,KCOG RADIO,"Honey Creek Broadcasting, LLC",0.25,,,,,,,,,148610.0
FM,K280HA,103.9,HIAWATHA,IA,,42.0325,91.67361111111111,D,Contemporary Christian,K-LOVE,"K-LOVE, INC.",0.25,,Cedar Rapids,200.0,"197,200",,,,,140542.0
FM,K283AG,104.5,SIOUX CITY,IA,,42.494166666666665,96.41530555555556,D,Country,99.9/104.5 THE OUTLAW,"SAGA COMMUNICATIONS OF SOUTH DAKOTA, LLC",0.25,82.0,Sioux City,244.0,"102,800",,,,,85928.0
FM,K283BV,104.5,DAVENPORT,IA,,41.53725,90.57511111111111,D,Rock,ALT 104.5,iHeartMedia,0.25,,Quad Cities,155.0,"312,200",,,,,140115.0
FM,K283CC,104.5,DES MOINES,IA,,41.63194444444444,93.45744444444445,D,Oldies,PURE OLDIES 104.5,"SAGA COMMUNICATIONS OF IOWA, LLC",0.25,,Des Moines,71.0,"772,400",,,,,140930.0
FM,K283CK,104.5,FORT MADISON,IA,,40.65836111111111,91.27236111111111,D,Sports,FOX SPORTS 1360,PRITCHARD BROADCASTING CORPORATION,0.25,,,,,,,,,142421.0
FM,K284CN,104.7,AMES,IA,,42.031416666666665,93.65111111111112,D,News/Talk,IOWA PUBLIC RADIO,"Iowa Public Radio, Inc.",0.25,,Des Moines,71.0,"772,400",,,,,144461.0
FM,K285ET,104.9,KIRON,IA,,42.13608333333333,95.34191666666666,D,Contemporary Christian,100.7 THE FISH,WEST IOWA FELLOWSHIP OF EVANGELICALS,0.25,50.1,,,,,,,,86551.0
FM,K286BY,105.1,CEDAR RAPIDS,IA,,42.044999999999995,91.64683333333333,D,Religious Teaching,,Calvary Chapel Iowa,0.062,,Cedar Rapids,200.0,"197,200",,,,,146166.0
FM,K286CI,105.1,WATERLOO,IA,,42.50219444444444,92.34102777777777,D,Oldies,CRUISIN` 1250 & 105.1 KCFI,"COLOFF MEDIA, LLC",0.25,,Waterloo-Cedar Falls,230.0,"133,900",,,,,144718.0
FM,K290CL,105.9,CLINTON,IA,,41.86,90.205,D,Talk,KROS RADIO 1340 & 105.9,"KROS BROADCASTING, INC",0.25,,,,,,,,,153880.0
FM,K291BP,106.1,BETTENDORF,IA,,41.54058333333333,90.58233333333332,D,Variety,,ST. AMBROSE COLLEGE,0.25,,Quad Cities,155.0,"312,200",,,,,62091.0
FM,K292DJ,106.3,GUTTENBERG,IA,,42.78525,91.10622222222221,D,Country,BEST COUNTRY AROUND,"DESIGN HOMES, INC.",0.009,27.0,,,,,,,,16781.0
FM,K292DP,106.3,MARQUETTE,IA,,43.04913888888888,91.18011111111112,D,Country,BEST COUNTRY AROUND,"DESIGN HOMES, INC.",0.009,11.0,,,,,,,,16779.0
FM,K292FZ,106.3,IOWA CITY,IA,,41.68391666666666,91.50877777777778,D,Sports,600 THE GYM,"KZIA, INC.",0.175,99.4,,,,,,,,153604.0
FM,K292GR,106.3,BURLINGTON,IA,,40.819722222222225,91.11749999999999,D,Contemporary Christian,,WESTERN ILLINOIS UNIVERSITY,0.25,,,,,,,,,152184.0
FM,K293CH,106.5,WATERLOO,IA,,42.50219444444444,92.34102777777777,D,Country,CORN COUNTRY 106.5,"COLOFF MEDIA, LLC",0.25,,Waterloo-Cedar Falls,230.0,"133,900",,,,,142511.0
FM,K293CX,106.5,COUNCIL BLUFFS,IA,,41.25416666666667,95.83555555555554,D,Country,BLUFFS COUNTRY 106.5,"WALNUT RADIO, LLC",0.25,,Omaha-Council Bluffs,75.0,"748,200",,,,,153185.0
FM,K295AC,106.9,IOWA CITY,IA,,41.68388888888889,91.50888888888889,D,Jazz,ALL THAT JAZZ,KIRKWOOD COMMUNITY COLLEGE,0.17,17.8,,,,,,,,34952.0
FM,K296GZ,107.1,DAVENPORT,IA,,41.50083333333333,90.67333333333333,D,Country,,"RADIO BY GRACE, INC.",0.25,,Quad Cities,155.0,"312,200",,,,,153605.0
FM,K297BS,107.3,WATERLOO,IA,,42.44583333333333,92.375,D,Country,107.3 HANK-FM,"NRG LICENSE SUB, LLC",0.25,,Waterloo-Cedar Falls,230.0,"133,900",,,,,156471.0
FM,K298BM,107.5,CEDAR RAPIDS,IA,,42.044999999999995,91.64683333333333,D,Rock,X107.5,"KZIA, INC.",0.25,,Cedar Rapids,200.0,"197,200",,,,,152290.0
