band,callsign,frequency,city,state,county,lat,lon,class,format,slogan,owner,power,haat,market,rank,population,nfl,nba,nhl,mlb,facility_id
FM,WAMW-FM,107.9,WASHINGTON,IN,,38.64608333333333,87.27925,A,Classic Hits,MEMORIES 107.9,"SHAKE BROADCASTING, LLC",3.0,100.0,,,,,,,,25209.0
FM,WAOR,102.7,LIGONIER,IN,,41.45894444444445,85.74527777777777,A,Hot AC,FROGGY 102.7,PATHFINDER COMMUNICATIONS CORPORATION,2.0,122.0,,,,,,,,63773.0
FM,WARA-FM,88.3,NEW WASHINGTON,IN,,38.594500000000004,85.46827777777779,A,Contemporary Christian,AIR1,"K-LOVE, INC.",0.95,91.4,,,,,,,,38461.0
FM,WARU-FM,101.9,ROANN,IN,,40.808388888888885,85.93527777777778,A,Classic Rock,101-9 ROCKS,"DREAM WEAVER MARKETING, LLC",3.6,129.0,,,,,,,Cubs,78254.0
FM,WASK-FM,98.7,BATTLE GROUND,IN,,40.39058333333333,86.86472222222221,A,Classic Hits,,"Saga Communications of Indiana, LLC",4.4,117.0,,,,,,,Cubs,59361.0
FM,WATI,89.9,VINCENNES,IN,,38.69644444444444,87.44086111111112,A,Religious Teaching,AMERICAN FAMILY RADIO,AMERICAN FAMILY ASSOCIATION,0.5,48.0,,,,,,,,76926.0
FM,WAUZ,89.1,GREENSBURG,IN,,39.237,85.56663888888889,A,Southern Gospel,YOUR GOSPEL STATION,GOOD SHEPHERD RADIO INC,0.8,158.0,,,,,,,,81833.0
FM,WAWC,103.5,SYRACUSE,IN,,41.38252777777778,85.69302777777779,A,Country,WILLIE 103.5,"KENSINGTON DIGITAL MEDIA OF INDIANA, L.L.C.",3.0,100.0,,,,,,,,72487.0
FM,WAXI,104.9,ROCKVILLE,IN,,39.727250000000005,87.29891666666667,A,Country,GIANT FM COUNTRY,"3 Towers Broadcasting Company, LLC",1.7,134.0,,,,,,,Cubs,14232.0
FM,WAXL,103.3,SANTA CLAUS,IN,,38.20863888888889,86.89997222222223,A,Hot AC,103.3 THE FIX,"DUBOIS COUNTY BROADCASTING, INC.",3.0,141.0,,,,Colts,Pacers,,,64420.0
FM,WAYI,104.3,CHARLESTOWN,IN,,38.482,85.62580555555554,A,Contemporary Christian,WAY FM,Hope Media Group,3.0,100.0,Louisville,56.0,"1,063,200",,,,,76595.0
FM,WAZY-FM,96.5,LAFAYETTE,IN,,40.383916666666664,87.13194444444444,B,Contemporary Hit Radio,Z 96.5,CTI License LLC,50.0,152.0,,,,,,,,68970.0
FM,WBAA-FM,101.3,WEST LAFAYETTE,IN,,40.29725,86.90138888888889,B1,Classical/News,PUBLIC RADIO FROM PURDUE,"Metropolitan Indianapolis Public Media, Inc.",14.0,120.0,,,,,,,,53947.0
FM,WBCL,90.3,FORT WAYNE,IN,,41.10366666666667,85.19608333333333,B,Contemporary Christian/Religious Teaching,FAMILY FRIENDLY - COMMERCIAL FREE,"TAYLOR UNIVERSITY BROADCASTING, INC.",26.0,211.0,Ft. Wayne,116.0,"474,300",,,,,64658.0
FM,WBCW,89.7,UPLAND,IN,,40.417249999999996,85.49191666666667,A,Contemporary Christian/Religious Teaching,FAMILY FRIENDLY - COMMERCIAL FREE,"TAYLOR UNIVERSITY BROADCASTING, INC.",0.15,34.0,Muncie-Marion,216.0,"166,200",,,,,64659.0
FM,WBDC,100.9,HUNTINGBURG,IN,,38.20863888888889,86.89997222222223,B1,Country,101 COUNTRY,"DUBOIS COUNTY BROADCASTING, INC.",11.0,150.0,,,,,,,,17623.0
FM,WBDG,90.9,INDIANAPOLIS,IN,,39.784749999999995,86.29080555555555,A,Hot AC,GIANT 90.9,Metropolitan School District of Wayne Township,0.4,24.0,Indianapolis,39.0,"1,634,200",,,,,41317.0
FM,WBED,90.1,BEDFORD,IN,,38.862,86.48425,A,,,,0.2,38.0,,,,,,,,763284.0
