band,callsign,frequency,city,state,county,lat,lon,class,format,slogan,owner,power,haat,market,rank,population,nfl,nba,nhl,mlb,facility_id
FM,WCOO,105.5,KIAWAH ISLAND,SC,CHARLESTON,32.81805555555556,79.83527777777778,C2,ADULT ALTERNATIVE,105.5 - THE BRIDGE,L.M. COMMUNICATIONS OF SC INC.,28.0,171.0,"CHARLESTON, SC",76.0,"707,400",,,,,50729.0
FM,WCOS-FM,97.5,COLUMBIA,SC,RICHLAND,34.13986111111111,81.05591666666666,C1,COUNTRY,97.5 WCOS,IHEARTMEDIA,100.0,299.0,"COLUMBIA, SC",90.0,"617,300",,,,,71290.0
FM,WDAR-FM,105.5,DARLINGTON,SC,DARLINGTON,34.31627777777778,79.88783333333333,C3,URBAN CONTEMPORARY,105.5 THE BEAT,IHEARTMEDIA,17.0,122.0,FLORENCE,215.0,"170,400",,,,,3120.0
FM,WDAI,98.5,PAWLEYS ISLAND,SC,HORRY,33.591,79.0483611111111,C3,URBAN CONTEMPORARY,98.5 KISS-FM,CUMULUS MEDIA,6.1,203.0,MYRTLE BEACH,129.0,"388,000",,,,,59490.0
FM,WDLL,90.5,DILLON,SC,DILLON,34.33155555555556,79.56005555555555,C3,RELIGIOUS TEACHING,AMERICAN FAMILY RADIO,AMERICAN FAMILY ASSOCIATION,25.0,,,,,,,,,85507.0
FM,WDOG-FM,93.5,ALLENDALE,SC,ALLENDALE,33.02291666666667,81.33258333333333,A,COUNTRY,THE BIG DOG,"GOOD RADIO BROADCASTING, INC.",6.0,91.0,,,,,,,,24620.0
FM,WEBK,91.1,SOCIETY HILL,SC,CHESTERFIELD,34.53708333333333,79.90783333333334,A,OLDIES,CLASSIC OLDIES,"RICHBURG EDUCATIONAL BROADCASTERS, INC.",5.6,64.0,,,,,,,,175269.0
FM,WEGX,92.9,DILLON,SC,DILLON,34.36794444444445,79.32227777777777,C,COUNTRY,EAGLE 92.9,IHEARTMEDIA,100.0,492.9,,,,,,,,16936.0
FM,WEHF-LP,99.9,BENNETTSVILLE,SC,MARLBORO,34.60366666666667,79.69430555555556,LP100,VARIETY,,BENNETTSVILLE COMMUNITY RADIO,0.1,15.10214,,,,,,,,196399.0
FM,WEPR,90.1,GREENVILLE,SC,GREENVILLE,34.941222222222216,82.41027777777778,C0,NEWS/TALK/CLASSICAL,SOUTH CAROLINA PUBLIC RADIO,SOUTH CAROLINA EDUCATIONAL TV COMMISSION,83.0,367.0,GREENVILLE-SPARTANBURG,59.0,"1,018,300",,,,,60926.0
FM,WESC-FM,92.5,GREENVILLE,SC,GREENVILLE,35.13788888888889,82.60844444444444,C,COUNTRY,CAROLINA'S COUNTRY,IHEARTMEDIA,100.0,610.0,GREENVILLE-SPARTANBURG,59.0,"1,018,300",,,,,4679.0
FM,WEZL,103.5,CHARLESTON,SC,CHARLESTON,32.81794444444445,79.83563888888888,C1,COUNTRY,"TODAY'S COUNTRY, TODAY'S WEZL",IHEARTMEDIA,100.0,201.0,"CHARLESTON, SC",76.0,"707,400",,,,,2441.0
FM,WEZV,105.9,NORTH MYRTLE BEACH,SC,HORRY,33.85461111111111,78.71638888888889,C3,EASY LISTENING,EASY 105.9,"BYRNE ACQUISITION GROUP, LLC",17.0,110.0,MYRTLE BEACH,129.0,"388,000",,,,,49986.0
FM,WFBC-FM,93.7,GREENVILLE,SC,GREENVILLE,35.11205555555556,82.60652777777777,C,CONTEMPORARY HIT RADIO,B 93.7,"AUDACY LICENSE, LLC",100.0,552.0,GREENVILLE-SPARTANBURG,59.0,"1,018,300",,,,,34390.0
FM,WFBS-LP,107.9,SALEM,SC,OCONEE,34.84275,82.92447222222222,LP100,OLDIES,,SALEM RADIO INC,0.016,75.0,,,,,,,,194314.0
FM,WFCH,88.5,CHARLESTON,SC,CHARLESTON,32.81794444444445,79.83536111111111,C2,RELIGIOUS TEACHING,FAMILY RADIO,"LOAM MEDIA, INC.",29.5,93.0,"CHARLESTON, SC",76.0,"707,400",,,,,20853.0
FM,WFOC-LP,93.3,FLORENCE,SC,FLORENCE,34.158249999999995,79.80227777777777,LP100,TALK,EWTN,"COLUMBUS CLUB OF FLORENCE, SOUTH CAROLINA",0.092,31.0,FLORENCE,215.0,"170,400",,,,,195378.0
FM,WFOX,102.3,ST. ANDREWS,SC,LEXINGTON,34.09875,81.07980555555555,A,ROCK,FOX 102.3,ALPHA MEDIA LICENSEE LLC,6.0,100.0,METRO FAIRFIELD COUNTY,74.0,"753,100",,,,,19471.0
FM,WFOX-LP,104.3,SANDY SPRINGS,SC,ANDERSON,34.59275,82.75138888888888,LP100,VARIETY,FUN RADIO,SPREADING CHEER,0.037,49.0,GREENVILLE-SPARTANBURG,59.0,"1,018,300",,,,,196993.0
FM,WFRK,95.3,QUINBY,SC,FLORENCE,34.23016666666667,79.74672222222222,A,NEWS/TALK,LIVE 95 - NEWS TALK 95.3 FM,"COMMUNITY BROADCASTERS, LLC",3.9,125.0,FLORENCE,215.0,"170,400",,,,,183329.0
FM,WFSC-LP,106.9,FLORENCE,SC,FLORENCE,34.24347222222222,79.79172222222222,LP100,VARIETY,,CITY OF FLORENCE,0.03,53.312233,FLORENCE,215.0,"170,400",,,,,196834.0
FM,WFXH-FM,106.1,HILTON HEAD ISLAND,SC,BEAUFORT,32.22686111111111,80.8478611111111,C2,ROCK,ROCK 106.1,"DICK BROADCASTING COMPANY, INC. OF TENNESSEE",25.0,181.0,,,,,,,,48367.0
FM,WGEO-LP,105.7,GEORGETOWN,SC,GEORGETOWN,33.36822222222222,79.28502777777777,LP100,TRAVEL INFO,,CITY OF GEORGETOWN (GEORGETOWN CITY FIRE DEPARTMENT),0.1,7.047836,MYRTLE BEACH,129.0,"388,000",,,,,131456.0
FM,WGFG,105.3,BRANCHVILLE,SC,ORANGEBURG,33.44322222222222,80.80425,C3,COUNTRY,THE CAT 105.3,"COMMUNITY BROADCASTERS, LLC",12.5,141.1,,,,,,,,6485.0
FM,WGFJ,105.1,CROSS HILL,SC,GREENWOOD,34.20458333333334,81.91011111111112,A,CONTEMPORARY CHRISTIAN,HIS RADIO,"RADIO TRAINING NETWORK, INC.",3.6,127.0,,,,,,,,84438.0
FM,WGLD-FM,93.9,CONWAY,SC,HORRY,33.83544444444445,78.86805555555554,A,COUNTRY,CAROLINA COUNTRY,SWEET TEA RADIO LLC,3.7,128.0,MYRTLE BEACH,129.0,"388,000",,,,,17485.0
FM,WGOG,101.7,WALHALLA,SC,OCONEE,34.85925,83.05819444444444,A,COUNTRY,,"APPALACHIAN BROADCASTING COMPANY, INC.",6.0,92.0,,,,,,,,2462.0
FM,WGSP-FM,102.3,PAGELAND,SC,UNION,34.89933333333333,80.42922222222222,A,TROPICAL,KALIENTE 102.3 Y 107.5,"NORSAN MEDIA GROUP OF SOUTH CAROLINA, LLC",2.55,156.0,CHARLOTTE-GASTONIA-ROCK HILL,23.0,"2,434,200",,,,,57452.0
FM,WGTR,107.9,BUCKSPORT,SC,HORRY,33.596000000000004,79.05280555555555,C2,COUNTRY,GATOR 107.9,IHEARTMEDIA,20.0,239.0,MYRTLE BEACH,129.0,"388,000",,,,,3118.0
