band,callsign,frequency,city,state,county,lat,lon,class,format,slogan,owner,power,haat,market,rank,population,nfl,nba,nhl,mlb,facility_id
AM,WGIR,610.0,MANCHESTER,NH,HILLSBOROUGH,43.01583333333333,71.48,,NEWS/TALK,NEWS RADIO 610,IHEARTMEDIA,5.0,,BOSTON,10.0,4463500.0,,,,,35237.0
AM,WHNM,1350.0,LACONIA,NH,BELKNAP,43.507583333333336,71.51619444444445,,CLASSIC HITS,MOOSE 103.3,COSTA-EAGLE RADIO VENTURES LIMITED PARTNERSHIP,5.0,,CONCORD,171.0,252500.0,,,,,23321.0
AM,WKBK,1290.0,KEENE,NH,CHESHIRE,42.94611111111111,72.30916666666667,,TALK,94.1/1290 WKBK,"SAGA COMMUNICATIONS OF NEW ENGLAND, LLC",5.0,,,,,,,,,36833.0
AM,WKDR,1490.0,BERLIN,NH,COÖS,44.48277777777778,71.17722222222223,,CLASSIC ROCK,THE OUTLAW,"WHITE MOUNTAINS BROADCASTING, LLC",1.0,,,,,,,,,160163.0
AM,WKXL,1450.0,CONCORD,NH,MERRIMACK,43.378055555555555,71.55499999999999,,NEWS/TALK,"WKXL 1450 AM, 103.9 AND 101.9 FM",NEW HAMPSHIRE FAMILY RADIO LLC,1.0,,CONCORD,171.0,252500.0,,Celtics,,,8694.0
AM,WLTN,1400.0,LITTLETON,NH,GRAFTON,44.31305555555555,71.76888888888888,,OLDIES,THE GOLDEN GREAT 98,"PROFILE BROADCASTING, LLC",1.0,,LEBANON-HANOVER-WHITE RIVER JUNCTION,217.0,162400.0,,,,Red Sox,53635.0
AM,WMOU,1230.0,BERLIN,NH,COÖS,44.48283333333333,71.17675,,ADULT CONTEMPORARY,KISS 102.3,"RADIOTRON, LLC",1.0,,,,,,,,Red Sox,48404.0
AM,WMVX,1110.0,SALEM,NH,ROCKINGHAM,42.76175,71.26977777777778,,CLASSIC HITS,VALLEY 98.9,COSTA-EAGLE RADIO VENTURES LTD. PTP.,5.0,,PORTSMOUTH-DOVER-ROCHESTER,122.0,452600.0,,,,,13998.0
AM,WPKC,1540.0,EXETER,NH,ROCKINGHAM,42.989805555555556,70.93672222222223,,CONTEMPORARY CHRISTIAN,K-LOVE,"K-LOVE, INC.",5.0,,PORTSMOUTH-DOVER-ROCHESTER,122.0,452600.0,,,,,53386.0
AM,WPKX,930.0,ROCHESTER,NH,STRAFFORD,43.286944444444444,70.94861111111112,,SPORTS,FOX SPORTS 930,IHEARTMEDIA,5.0,,PORTSMOUTH-DOVER-ROCHESTER,122.0,452600.0,,,,,53387.0
AM,WPNH,1300.0,PLYMOUTH,NH,GRAFTON,43.775555555555556,71.70555555555556,,OLDIES,OLDIES 92.9,NORTHEAST COMMUNICATIONS CORPORATION,5.0,,LEBANON-HANOVER-WHITE RIVER JUNCTION,217.0,162400.0,,,,,52128.0
AM,WSMN,1590.0,NASHUA,NH,HILLSBOROUGH,42.75952777777778,71.47644444444444,,TALK,NASHUA`S NEWS AND TALK,"BARTIS BROADCASTING, LLC",0.77,,BOSTON,10.0,4463500.0,,,,,102.0
AM,WTSN,1270.0,DOVER,NH,STRAFFORD,43.183611111111105,70.85388888888889,,NEWS/TALK,THE PULSE OF NH,"WBIN MEDIA CO., INC.",5.0,,PORTSMOUTH-DOVER-ROCHESTER,122.0,452600.0,,Celtics,,Red Sox,23254.0
AM,WTSV,1230.0,CLAREMONT,NH,SULLIVAN,43.37083333333334,72.32833333333333,,SPORTS,94 WEEI,"GREAT EASTERN RADIO, LLC",1.0,,LEBANON-HANOVER-WHITE RIVER JUNCTION,217.0,162400.0,Patriots,Celtics,,Red Sox,17795.0
AM,WUVR,1490.0,LEBANON,NH,GRAFTON,43.653416666666665,72.23730555555555,,TALK,THE TALK STATION,"SUGAR RIVER MEDIA, LLC",0.64,,LEBANON-HANOVER-WHITE RIVER JUNCTION,217.0,162400.0,,,,,129862.0
AM,WZBK,1220.0,KEENE,NH,CHESHIRE,42.930638888888886,72.29952777777778,,CLASSIC HITS,REWIND 92.7 &AMP; 102.3,"SAGA COMMUNICATIONS OF NEW ENGLAND, LLC",1.0,,,,,,,,,57227.0
