band,callsign,frequency,city,state,county,lat,lon,class,format,slogan,owner,power,haat,market,rank,population,nfl,nba,nhl,mlb,facility_id
FM,K294BZ,106.7,BOULDER,MT,,46.259083333333336,112.15333333333334,D,Adult Hits,KOPPER 94,BOULDER TV ASSOCIATION,0.01,-43.0,,,,,,,,6524.0
FM,K294CK,106.7,WHITEFISH,MT,,48.44661111111111,114.32344444444445,D,Classic Rock,THE MONSTER 103.9 & 106.7,"KOFI, INC.",0.034,7.4,,,,,,,,143054.0
FM,K295BQ,106.9,LEWISTOWN,MT,,47.17747222222222,109.53572222222222,D,Country,KXLO 106.9 FM - 1230 AM,"KXLO BROADCASTING, INC",0.145,575.6,,,,,,,,153006.0
FM,K295CG,106.9,GREAT FALLS,MT,,47.46438888888889,111.35586111111111,D,Religious Teaching,CSN INTERNATIONAL,"CSN INTERNATIONAL, INC,",0.165,73.5,,,,,,,,8435.0
FM,K296BW,107.1,GLASGOW,MT,,48.20502777777778,106.61283333333333,D,Country,KVCK THE WOLF,CARMELITA D. CLEMENS,0.007,51.0,,,,,,,,73386.0
FM,K296EM,107.1,BILLINGS,MT,,45.68716666666666,108.5615,D,Adult Alternative,THE RIVER,"CSN International, Inc.",0.115,67.0,,,,,,,,71835.0
FM,K296FM,107.1,MISSOULA,MT,,46.802416666666666,113.97344444444445,D,Country,THE RANCH,"WESTERN ROCKIES RADIO, INC.",0.099,,,,,,,,,155131.0
FM,K296FS,107.1,EUREKA,MT,,48.90013888888889,115.02338888888889,D,Religious Teaching,YOUR NETWORK OF PRAISE,"HI-LINE RADIO FELLOWSHIP, INC.",0.115,,,,,,,,,149923.0
FM,K296HF,107.1,PLENTYWOOD,MT,,48.76697222222222,104.54577777777777,D,Country,1070 THE Q,"RADIO INTERNATIONAL KATQ BROADCAST ASSOCIATION, INC.",0.25,,,,,,,,,200343.0
FM,K298BL,107.5,GREAT FALLS,MT,,47.538555555555554,111.26219444444445,D,Adult Alternative,107.5 THE PEAK,Townsquare License LLC,0.25,,,,,,,,,156910.0
FM,K299AZ,107.7,POPLAR,MT,,48.29066666666667,105.25208333333333,D,Religious Teaching,YOUR NETWORK OF PRAISE,"HI-LINE RADIO FELLOWSHIP, INC.",0.092,103.2,,,,,,,,144841.0
FM,K300BH,107.9,GREAT FALLS,MT,,47.503305555555556,111.13102777777777,D,Religious Teaching,,"Saint Michael Radio, Inc.",0.14,,,,,,,,,150145.0
FM,K300CR,107.9,CANYON CREEK,MT,,46.74825,112.33027777777778,D,Country,THE MIGHTY MO 107.3,"THE MONTANA RADIO COMPANY, LLC",0.25,,,,,,,,,149345.0
FM,K300DK,107.9,WHITEFISH,MT,,48.51161111111111,114.3715,D,Talk,NEWS TALK 880 AM 107.9 FM KJJR,"BEE BROADCASTING, INC.",0.25,,,,,,,,,202523.0
FM,KAAK,98.9,GREAT FALLS,MT,,47.53966666666666,111.28580555555556,C1,Hot AC,K-99 TODAY'S HIT MUSIC,Townsquare License LLC,100.0,147.0,,,,,,,,63872.0
FM,KAAR,92.5,BUTTE,MT,,46.00763888888889,112.44272222222223,C1,Country,92.5 KAAR-FM,"Townsquare License, LLC",4.5,550.0,,,,,,,,63877.0
FM,KAFH,91.5,GREAT FALLS,MT,,47.532444444444444,111.27802777777778,A,Religious Teaching,AMERICAN FAMILY RADIO,AMERICAN FAMILY ASSOCIATION,1.0,90.7,,,,,,,,88805.0
FM,KALS,97.1,KALISPELL,MT,,48.01327777777778,114.36622222222222,C0,Religious Teaching,YOUR NETWORK OF PRAISE,HI-LINE RADIO FELLOWSHIP INC.,18.0,778.0,,,,,,,,49340.0
FM,KANB-LP,102.3,KALISPELL,MT,,48.24191666666667,114.37219444444443,LP100,Religious Teaching,,"FLATHEAD ADVENTIST RADIO, INC.",0.1,-63.0,,,,,,,,135312.0
FM,KAPC,91.3,BUTTE,MT,,46.0075,112.44250000000001,C1,News/Variety,MONTANA PUBLIC RADIO,THE UNIVERSITY OF MONTANA,9.0,571.0,,,,,,,,66630.0
FM,KATQ-FM,100.1,PLENTYWOOD,MT,,48.76697222222222,104.54577777777777,A,Classic Rock,ROCKIN ON 100.1,RADIO INTERNATIONAL KATQ BROADCAST ASSOCIATION,3.0,21.0,,,,,,,,54640.0
FM,KBAS-LP,98.3,BASIN,MT,,46.27130555555556,112.26416666666667,LP100,Travel Info,,JEFFERSON COUNTY DISASTER & EMERGENCY SERVICES,0.1,-182.10713,,,,,,,,134663.0
FM,KBAZ,96.3,HAMILTON,MT,,46.802138888888884,113.97341666666667,C,Rock,96.3 THE BLAZE,"Townsquare License, LLC",46.0,637.0,,,,,,,,4700.0
FM,KBBZ,98.5,KALISPELL,MT,,48.51161111111111,114.3715,C,Classic Rock,B 98.5,"BEE BROADCASTING, INC.",63.0,725.0,,,,,,,,4581.0
FM,KBEV-FM,98.3,DILLON,MT,,45.239361111111116,112.66833333333334,C3,Adult Contemporary,BEAVER 98.3,"DEAD-AIR BROADCASTING COMPANY, INC.",10.5,151.0,,,,,,,,4486.0
FM,KBGA,89.9,MISSOULA,MT,,46.88213888888889,113.98647222222222,A,Adult Alternative,COLLEGE RADIO,THE UNIVERSITY OF MONTANA,1.0,-80.0,,,,,,,,78334.0
FM,KBIL,89.7,PARK CITY,MT,,45.759388888888886,108.45208333333333,C3,Contemporary Christian,AIR1,"K-LOVE, INC.",4.1,203.0,,,,,,,,91510.0
FM,KBLL,99.5,HELENA,MT,,46.747638888888886,112.33072222222222,C1,Country,99.5 THE BULL,"THE MONTANA RADIO COMPANY, LLC",12.5,589.0,,,,,,,,27517.0
FM,KBLW,90.1,BILLINGS,MT,,45.760222222222225,108.45319444444445,A,Religious Teaching,YOUR NETWORK OF PRAISE,"HI-LINE RADIO FELLOWSHIP, INC.",1.6,137.0,,,,,,,,89078.0
FM,KBMC,102.1,BOZEMAN,MT,,45.63825,111.26883333333333,C2,News/Classical,YELLOWSTONE PUBLIC RADIO,MONTANA STATE UNIVERSITY - BILLINGS,20.5,222.0,,,,,,,,43572.0
FM,KBMF-LP,102.5,BUTTE,MT,,46.01408333333333,112.53861111111111,LP100,Variety,,BUTTE AMERICA FOUNDATION,0.1,-23.328583,,,,,,,,192251.0
FM,KBOQ,100.9,LIMA,MT,,44.6335,112.59194444444444,A,Country,,"SOUTHWEST MONTANA MEDIA, LLC",0.1,-207.0,,,,,,,,198810.0
FM,KBOZ-FM,99.9,BOZEMAN,MT,,45.61602777777778,111.08855555555554,C3,Oldies,99.9 K-BEAR; GOOD TIMES GREAT OLDIES,Desert Mountain Broadcasting Licenses LLC,19.0,-56.0,,,,,,,,55676.0
FM,KBXI,92.5,PARK CITY,MT,,45.764944444444446,108.45597222222223,C1,Adult Hits,MOJO 92.5,"ANTHONY MEDIA, INC.",100.0,189.0,,,,,,,,10336.0
FM,KBZM,104.7,BIG SKY,MT,,45.277972222222225,111.44997222222223,C1,Classic Rock,THE EAGLE,ORION MEDIA LLC,5.0,1017.0,,,,,,,,81679.0
FM,KCCH-LP,97.7,HELENA,MT,,46.59894444444445,112.01627777777777,LP100,Religious Teaching,,"CALVARY CHAPEL OF HELENA, INC.",0.1,-103.0,,,,,,,,134394.0
FM,KCGM,95.7,SCOBEY,MT,,48.800638888888884,105.35072222222222,C1,Country,VOICE OF THE PRAIRIES- KCGM,"PRAIRIE COMMUNICATIONS, INC.",52.0,175.0,,,,,,,,53311.0
FM,KCHH,95.5,WORDEN,MT,,45.76602777777778,108.4551388888889,C1,Soft AC,LITE FM 95.5,"Townsquare License, LLC",100.0,152.0,,,,,,,,1315.0
FM,KCMM,99.1,BELGRADE,MT,,45.63880555555556,111.26633333333334,C2,Contemporary Christian,KCMM 99.1 THE ONE,GALLATIN VALLEY WITNESS INC,13.0,194.0,,,,,,,,87888.0
FM,KCTR-FM,102.9,BILLINGS,MT,,45.76602777777778,108.4551388888889,C1,Country,CAT COUNTRY 102.9,"Townsquare License, LLC",100.0,152.0,,,,,,,,16773.0
