band,callsign,frequency,city,state,county,lat,lon,class,format,slogan,owner,power,haat,market,rank,population,nfl,nba,nhl,mlb,facility_id
FM,WOLZ,95.3,FORT MYERS,FL,LEE,26.505444444444443,81.85213888888889,C1,CLASSIC HITS,95.3 THE BEACH,IHEARTMEDIA,79.0,145.0,FT. MYERS-NAPLES,55.0,"1,063,600",,,,,13898.0
FM,WOMX-FM,105.1,ORLANDO,FL,ORANGE,28.58111111111111,81.07533333333333,C,HOT AC,MIX 105.1 FM,"AUDACY LICENSE, LLC",100.0,487.0,ORLANDO,32.0,"1,983,100",,,,,47746.0
FM,WOPC-LP,102.1,BRADENTON,FL,MANATEE,27.46086111111111,82.52452777777778,LP100,RELIGIOUS TEACHING,,"PROVIDENCE PRESBYTERIAN CHURCH, OPC, INC.",0.1,23.237284,SARASOTA-BRADENTON,70.0,"779,800",,,,,196628.0
FM,WOSN,97.1,INDIAN RIVER SHORES,FL,INDIAN RIVER,27.735305555555556,80.45727777777778,C3,SOFT AC,97.1 THE OCEAN,MARC RADIO TREASURE COAST LLC,23.0,106.0,FT. PIERCE-STUART-VERO BEACH,98.0,"591,700",,,,,63823.0
FM,WOYS,106.5,CARRABELLE,FL,FRANKLIN,29.732722222222225,84.88991666666668,C1,COUNTRY,,"EAST BAY BROADCASTING, INC.",100.0,147.0,,,,,,,,56218.0
FM,WPAP,92.5,PANAMA CITY,FL,BAY,30.511861111111113,85.48802777777777,C1,COUNTRY,PANAMA CITY'S #1 FOR NEW COUNTRY,IHEARTMEDIA,100.0,280.0,PANAMA CITY,227.0,"146,500",,,,,61252.0
FM,WPBE-LP,98.3,WEST PALM BEACH,FL,PALM BEACH,26.592277777777777,80.05644444444444,LP100,RELIGIOUS,,CENTRO DE VIDA INC,0.045,44.0,WEST PALM BEACH-BOCA RATON,47.0,"1,323,000",,,,,194446.0
FM,WPBV-LP,98.3,PALM BEACH,FL,PALM BEACH,26.83761111111111,80.10366666666665,LP100,RELIGIOUS TEACHING,CATHOLIC RADIO 98.3,COASTAL FREQUENCIES INC.,0.054,39.0,WEST PALM BEACH-BOCA RATON,47.0,"1,323,000",,,,,197649.0
FM,WPCS,89.5,PENSACOLA,FL,BALDWIN,30.58797222222222,87.55358333333334,C0,RELIGIOUS TEACHING,REJOICE RADIO,"PENSACOLA CHRISTIAN COLLEGE, INC.",95.0,414.0,MOBILE,101.0,"566,400",,,,,52230.0
FM,WPCV,97.5,WINTER HAVEN,FL,POLK,28.12666666666667,81.55061111111111,C0,COUNTRY,97 COUNTRY,"HALL COMMUNICATIONS, INC.",100.0,310.0,LAKELAND-WINTER HAVEN,82.0,"647,100",,,,,25872.0
FM,WPFL,105.1,CENTURY,FL,ESCAMBIA,31.119333333333337,87.26802777777777,C3,COUNTRY,LEGENDS 105.1,"TRI-COUNTY BROADCASTING, INC.",8.6,170.1,,,,,,,,74576.0
FM,WPGT,90.1,LAKE CITY,FL,COLUMBIA,30.17966666666667,82.71344444444445,A,RELIGIOUS TEACHING,GRACE LIFE RADIO,GRACE CHURCH OF LAKE CITY INC,0.7,34.0,,,,,,,,169752.0
FM,WPHK,102.7,BLOUNTSTOWN,FL,CALHOUN,30.454361111111112,85.04213888888889,C3,RELIGIOUS TEACHING,GUADALUPE RADIO NETWORK,LA PROMESA FOUNDATION,13.0,97.0,,,,,,,,5892.0
FM,WPHR-FM,94.7,GIFFORD,FL,INDIAN RIVER,27.555305555555556,80.36838888888889,C2,COUNTRY,B94.7 FRESH COUNTRY,MARC RADIO TREASURE COAST LLC,50.0,101.0,FT. PIERCE-STUART-VERO BEACH,98.0,"591,700",,,,,40988.0
FM,WPIK,102.5,SUMMERLAND KEY,FL,MONROE,24.677083333333336,81.51063888888889,C2,TALK,KEYS TALK 96.9/102.5,"MAGNUM BROADCASTING, INC.",50.0,126.0,,,,,,,,73880.0
